resp.id,ques,alt,choice,none,accessibility,authentication,customisation,video,adopters
11,3,1,3,2,mobile,two_factor,medium,one_to_one,0.45
11,3,2,0,2,web,multi_factor,medium,multi_person,0.23
11,3,3,0,2,web,simple,high,multi_person,0.23
11,3,4,0,1,0,0,0,0,0
11,4,1,2,2,mobile,multi_factor,medium,multi_person,0.76
11,4,2,0,2,web,two_factor,medium,multi_person,0.98
11,4,3,0,2,mobile,multi_factor,low,one_to_one,0.01
11,4,4,0,1,0,0,0,0,0
11,5,1,3,2,mobile,two_factor,high,one_to_one,0.23
11,5,2,0,2,mobile,multi_factor,low,multi_person,0.76
11,5,3,0,2,mobile,multi_factor,medium,one_to_one,0.76
11,5,4,0,1,0,0,0,0,0
11,6,1,3,2,mobile,simple,low,multi_person,0.76
11,6,2,0,2,web,two_factor,low,multi_person,0.76
11,6,3,0,2,web,multi_factor,medium,multi_person,0.98
11,6,4,0,1,0,0,0,0,0
11,7,1,1,2,web,two_factor,low,multi_person,0.76
11,7,2,0,2,mobile,simple,medium,one_to_one,0.76
11,7,3,0,2,mobile,simple,high,one_to_one,0.76
11,7,4,0,1,0,0,0,0,0
11,8,1,1,2,web,two_factor,low,one_to_one,0.23
11,8,2,0,2,mobile,multi_factor,medium,one_to_one,0.01
11,8,3,0,2,mobile,multi_factor,low,multi_person,0.01
11,8,4,0,1,0,0,0,0,0
11,9,1,1,2,web,multi_factor,medium,multi_person,0.45
11,9,2,0,2,web,multi_factor,low,one_to_one,0.01
11,9,3,0,2,web,multi_factor,medium,one_to_one,0.23
11,9,4,0,1,0,0,0,0,0
11,10,1,3,2,mobile,two_factor,low,multi_person,0.45
11,10,2,0,2,web,multi_factor,high,one_to_one,0.01
11,10,3,0,2,web,multi_factor,medium,one_to_one,0.45
11,10,4,0,1,0,0,0,0,0
11,11,1,1,2,web,multi_factor,low,multi_person,0.23
11,11,2,0,2,web,two_factor,medium,one_to_one,0.23
11,11,3,0,2,web,simple,medium,multi_person,0.01
11,11,4,0,1,0,0,0,0,0
11,12,1,3,2,web,simple,high,multi_person,0.45
11,12,2,0,2,mobile,two_factor,medium,multi_person,0.01
11,12,3,0,2,web,two_factor,medium,multi_person,0.98
11,12,4,0,1,0,0,0,0,0
11,13,1,2,2,web,two_factor,low,one_to_one,0.01
11,13,2,0,2,mobile,simple,low,one_to_one,0.45
11,13,3,0,2,web,simple,low,one_to_one,0.01
11,13,4,0,1,0,0,0,0,0
11,14,1,1,2,web,two_factor,high,multi_person,0.23
11,14,2,0,2,mobile,two_factor,medium,one_to_one,0.23
11,14,3,0,2,web,two_factor,medium,multi_person,0.01
11,14,4,0,1,0,0,0,0,0
13,1,1,2,2,web,two_factor,medium,one_to_one,0.23
13,1,2,0,2,mobile,two_factor,high,multi_person,0.98
13,1,3,0,2,mobile,multi_factor,medium,one_to_one,0.45
13,1,4,0,1,0,0,0,0,0
13,2,1,1,2,web,simple,high,one_to_one,0.98
13,2,2,0,2,mobile,two_factor,low,one_to_one,0.01
13,2,3,0,2,web,simple,medium,one_to_one,0.76
13,2,4,0,1,0,0,0,0,0
13,3,1,1,2,web,multi_factor,high,multi_person,0.45
13,3,2,0,2,web,multi_factor,low,one_to_one,0.01
13,3,3,0,2,mobile,simple,high,multi_person,0.45
13,3,4,0,1,0,0,0,0,0
13,4,1,1,2,mobile,two_factor,low,multi_person,0.98
13,4,2,0,2,web,simple,low,one_to_one,0.45
13,4,3,0,2,web,simple,high,one_to_one,0.23
13,4,4,0,1,0,0,0,0,0
13,5,1,1,2,web,simple,high,one_to_one,0.45
13,5,2,0,2,web,multi_factor,high,one_to_one,0.01
13,5,3,0,2,web,multi_factor,medium,one_to_one,0.01
13,5,4,0,1,0,0,0,0,0
13,6,1,1,2,web,two_factor,low,multi_person,0.98
13,6,2,0,2,web,simple,medium,one_to_one,0.45
13,6,3,0,2,mobile,multi_factor,medium,one_to_one,0.23
13,6,4,0,1,0,0,0,0,0
13,7,1,1,2,web,multi_factor,low,multi_person,0.76
13,7,2,0,2,web,two_factor,medium,one_to_one,0.01
13,7,3,0,2,mobile,simple,low,multi_person,0.01
13,7,4,0,1,0,0,0,0,0
13,8,1,3,2,web,two_factor,low,multi_person,0.23
13,8,2,0,2,mobile,simple,low,one_to_one,0.01
13,8,3,0,2,mobile,two_factor,high,multi_person,0.45
13,8,4,0,1,0,0,0,0,0
13,9,1,1,2,mobile,two_factor,high,one_to_one,0.76
13,9,2,0,2,mobile,two_factor,medium,multi_person,0.23
13,9,3,0,2,web,two_factor,high,one_to_one,0.23
13,9,4,0,1,0,0,0,0,0
13,10,1,2,2,mobile,two_factor,low,one_to_one,0.98
13,10,2,0,2,web,multi_factor,high,multi_person,0.98
13,10,3,0,2,web,two_factor,low,multi_person,0.76
13,10,4,0,1,0,0,0,0,0
13,11,1,2,2,mobile,multi_factor,low,multi_person,0.45
13,11,2,0,2,web,multi_factor,low,one_to_one,0.98
13,11,3,0,2,web,two_factor,low,multi_person,0.45
13,11,4,0,1,0,0,0,0,0
13,12,1,1,2,web,multi_factor,high,multi_person,0.98
13,12,2,0,2,mobile,two_factor,medium,multi_person,0.23
13,12,3,0,2,web,two_factor,medium,multi_person,0.01
13,12,4,0,1,0,0,0,0,0
13,13,1,1,2,mobile,simple,medium,multi_person,0.98
13,13,2,0,2,mobile,simple,medium,multi_person,0.23
13,13,3,0,2,web,simple,medium,one_to_one,0.76
13,13,4,0,1,0,0,0,0,0
13,14,1,2,2,web,two_factor,high,one_to_one,0.45
13,14,2,0,2,mobile,multi_factor,low,one_to_one,0.98
13,14,3,0,2,mobile,simple,low,multi_person,0.01
13,14,4,0,1,0,0,0,0,0
14,1,1,2,2,web,simple,medium,multi_person,0.45
14,1,2,0,2,web,multi_factor,medium,multi_person,0.98
14,1,3,0,2,mobile,multi_factor,medium,multi_person,0.01
14,1,4,0,1,0,0,0,0,0
14,2,1,3,2,mobile,simple,high,multi_person,0.23
14,2,2,0,2,mobile,two_factor,medium,one_to_one,0.23
14,2,3,0,2,mobile,simple,high,multi_person,0.76
14,2,4,0,1,0,0,0,0,0
14,3,1,3,2,mobile,multi_factor,low,multi_person,0.23
14,3,2,0,2,web,two_factor,high,multi_person,0.01
14,3,3,0,2,mobile,simple,low,multi_person,0.23
14,3,4,0,1,0,0,0,0,0
14,4,1,3,2,web,two_factor,medium,multi_person,0.01
14,4,2,0,2,mobile,multi_factor,high,one_to_one,0.76
14,4,3,0,2,mobile,multi_factor,medium,one_to_one,0.98
14,4,4,0,1,0,0,0,0,0
14,5,1,2,2,web,multi_factor,high,one_to_one,0.01
14,5,2,0,2,mobile,multi_factor,high,multi_person,0.45
14,5,3,0,2,web,multi_factor,low,multi_person,0.23
14,5,4,0,1,0,0,0,0,0
14,6,1,1,2,mobile,multi_factor,medium,multi_person,0.45
14,6,2,0,2,web,multi_factor,medium,multi_person,0.01
14,6,3,0,2,web,simple,high,one_to_one,0.76
14,6,4,0,1,0,0,0,0,0
14,7,1,3,2,web,multi_factor,low,one_to_one,0.98
14,7,2,0,2,mobile,multi_factor,medium,multi_person,0.45
14,7,3,0,2,web,multi_factor,low,multi_person,0.98
14,7,4,0,1,0,0,0,0,0
14,8,1,1,2,mobile,multi_factor,low,one_to_one,0.76
14,8,2,0,2,mobile,simple,low,multi_person,0.23
14,8,3,0,2,web,two_factor,high,one_to_one,0.23
14,8,4,0,1,0,0,0,0,0
14,9,1,1,2,mobile,multi_factor,medium,multi_person,0.45
14,9,2,0,2,mobile,two_factor,medium,multi_person,0.23
14,9,3,0,2,web,multi_factor,high,one_to_one,0.01
14,9,4,0,1,0,0,0,0,0
14,10,1,1,2,mobile,simple,medium,multi_person,0.76
14,10,2,0,2,mobile,multi_factor,high,multi_person,0.01
14,10,3,0,2,mobile,simple,high,multi_person,0.45
14,10,4,0,1,0,0,0,0,0
14,11,1,1,2,mobile,multi_factor,high,multi_person,0.45
14,11,2,0,2,mobile,two_factor,high,one_to_one,0.01
14,11,3,0,2,mobile,two_factor,low,one_to_one,0.01
14,11,4,0,1,0,0,0,0,0
14,12,1,2,2,mobile,multi_factor,low,one_to_one,0.01
14,12,2,0,2,web,multi_factor,low,multi_person,0.76
14,12,3,0,2,web,two_factor,high,one_to_one,0.23
14,12,4,0,1,0,0,0,0,0
14,13,1,2,2,mobile,simple,medium,multi_person,0.23
14,13,2,0,2,mobile,two_factor,high,multi_person,0.98
14,13,3,0,2,web,two_factor,medium,multi_person,0.98
14,13,4,0,1,0,0,0,0,0
14,14,1,1,2,mobile,simple,high,one_to_one,0.76
14,14,2,0,2,web,two_factor,low,one_to_one,0.01
14,14,3,0,2,web,simple,low,one_to_one,0.01
14,14,4,0,1,0,0,0,0,0
15,1,1,3,2,web,two_factor,low,one_to_one,0.45
15,1,2,0,2,mobile,two_factor,medium,multi_person,0.01
15,1,3,0,2,mobile,multi_factor,medium,one_to_one,0.98
15,1,4,0,1,0,0,0,0,0
15,2,1,1,2,web,simple,medium,multi_person,0.98
15,2,2,0,2,web,multi_factor,medium,multi_person,0.23
15,2,3,0,2,web,simple,high,multi_person,0.45
15,2,4,0,1,0,0,0,0,0
15,3,1,2,2,mobile,multi_factor,low,multi_person,0.76
15,3,2,0,2,web,simple,high,one_to_one,0.98
15,3,3,0,2,mobile,two_factor,medium,multi_person,0.01
15,3,4,0,1,0,0,0,0,0
15,4,1,1,2,mobile,two_factor,low,multi_person,0.98
15,4,2,0,2,web,simple,low,multi_person,0.23
15,4,3,0,2,web,two_factor,medium,multi_person,0.45
15,4,4,0,1,0,0,0,0,0
15,5,1,1,2,web,two_factor,high,one_to_one,0.98
15,5,2,0,2,web,two_factor,high,one_to_one,0.01
15,5,3,0,2,mobile,simple,low,multi_person,0.45
15,5,4,0,1,0,0,0,0,0
15,6,1,1,2,web,two_factor,high,one_to_one,0.76
15,6,2,0,2,web,two_factor,medium,multi_person,0.76
15,6,3,0,2,web,two_factor,low,one_to_one,0.45
15,6,4,0,1,0,0,0,0,0
15,7,1,2,2,mobile,two_factor,high,one_to_one,0.76
15,7,2,0,2,mobile,two_factor,high,multi_person,0.98
15,7,3,0,2,web,multi_factor,medium,multi_person,0.98
15,7,4,0,1,0,0,0,0,0
15,8,1,1,2,web,two_factor,high,one_to_one,0.76
15,8,2,0,2,web,two_factor,high,multi_person,0.45
15,8,3,0,2,mobile,two_factor,low,multi_person,0.98
15,8,4,0,1,0,0,0,0,0
15,9,1,3,2,mobile,two_factor,low,multi_person,0.01
15,9,2,0,2,web,simple,high,multi_person,0.01
15,9,3,0,2,web,multi_factor,high,one_to_one,0.98
15,9,4,0,1,0,0,0,0,0
15,10,1,1,2,web,two_factor,low,multi_person,0.76
15,10,2,0,2,mobile,two_factor,high,one_to_one,0.01
15,10,3,0,2,web,simple,low,one_to_one,0.45
15,10,4,0,1,0,0,0,0,0
15,11,1,2,2,web,simple,low,multi_person,0.01
15,11,2,0,2,mobile,multi_factor,high,multi_person,0.98
15,11,3,0,2,mobile,multi_factor,high,one_to_one,0.23
15,11,4,0,1,0,0,0,0,0
15,12,1,2,2,web,simple,medium,multi_person,0.01
15,12,2,0,2,web,simple,high,multi_person,0.45
15,12,3,0,2,mobile,simple,medium,multi_person,0.01
15,12,4,0,1,0,0,0,0,0
15,13,1,2,2,mobile,simple,medium,one_to_one,0.76
15,13,2,0,2,mobile,simple,medium,multi_person,0.76
15,13,3,0,2,web,two_factor,low,multi_person,0.76
15,13,4,0,1,0,0,0,0,0
15,14,1,3,2,web,simple,high,multi_person,0.23
15,14,2,0,2,mobile,two_factor,medium,one_to_one,0.01
15,14,3,0,2,web,two_factor,low,one_to_one,0.98
15,14,4,0,1,0,0,0,0,0
16,1,1,2,2,mobile,simple,medium,one_to_one,0.01
16,1,2,0,2,mobile,multi_factor,medium,one_to_one,0.23
16,1,3,0,2,web,multi_factor,medium,one_to_one,0.01
16,1,4,0,1,0,0,0,0,0
16,2,1,2,2,web,simple,low,multi_person,0.23
16,2,2,0,2,web,simple,low,multi_person,0.76
16,2,3,0,2,web,multi_factor,high,multi_person,0.45
16,2,4,0,1,0,0,0,0,0
16,3,1,2,2,mobile,multi_factor,high,one_to_one,0.23
16,3,2,0,2,mobile,simple,high,one_to_one,0.45
16,3,3,0,2,web,simple,medium,one_to_one,0.23
16,3,4,0,1,0,0,0,0,0
16,4,1,1,2,web,multi_factor,high,one_to_one,0.98
16,4,2,0,2,web,simple,high,one_to_one,0.01
16,4,3,0,2,mobile,multi_factor,low,multi_person,0.76
16,4,4,0,1,0,0,0,0,0
16,5,1,3,2,mobile,simple,low,one_to_one,0.45
16,5,2,0,2,web,simple,high,multi_person,0.01
16,5,3,0,2,web,simple,low,multi_person,0.76
16,5,4,0,1,0,0,0,0,0
16,6,1,2,2,web,simple,low,one_to_one,0.76
16,6,2,0,2,mobile,two_factor,low,multi_person,0.98
16,6,3,0,2,mobile,two_factor,medium,one_to_one,0.45
16,6,4,0,1,0,0,0,0,0
16,7,1,1,2,web,simple,high,multi_person,0.76
16,7,2,0,2,mobile,multi_factor,medium,one_to_one,0.01
16,7,3,0,2,mobile,multi_factor,low,one_to_one,0.98
16,7,4,0,1,0,0,0,0,0
16,8,1,2,2,mobile,simple,high,one_to_one,0.23
16,8,2,0,2,web,simple,high,multi_person,0.98
16,8,3,0,2,mobile,multi_factor,medium,one_to_one,0.76
16,8,4,0,1,0,0,0,0,0
16,9,1,1,2,web,multi_factor,medium,one_to_one,0.98
16,9,2,0,2,web,simple,low,multi_person,0.76
16,9,3,0,2,mobile,simple,low,multi_person,0.76
16,9,4,0,1,0,0,0,0,0
16,10,1,1,2,mobile,multi_factor,low,multi_person,0.98
16,10,2,0,2,web,simple,medium,one_to_one,0.01
16,10,3,0,2,mobile,multi_factor,high,one_to_one,0.01
16,10,4,0,1,0,0,0,0,0
16,11,1,2,2,mobile,simple,low,one_to_one,0.01
16,11,2,0,2,mobile,simple,high,one_to_one,0.23
16,11,3,0,2,mobile,multi_factor,medium,multi_person,0.45
16,11,4,0,1,0,0,0,0,0
16,12,1,1,2,mobile,two_factor,high,multi_person,0.98
16,12,2,0,2,mobile,multi_factor,low,multi_person,0.98
16,12,3,0,2,mobile,multi_factor,low,multi_person,0.23
16,12,4,0,1,0,0,0,0,0
16,13,1,3,2,web,simple,low,one_to_one,0.01
16,13,2,0,2,web,simple,low,one_to_one,0.23
16,13,3,0,2,web,two_factor,low,multi_person,0.98
16,13,4,0,1,0,0,0,0,0
16,14,1,1,2,web,multi_factor,medium,multi_person,0.76
16,14,2,0,2,web,simple,low,multi_person,0.45
16,14,3,0,2,mobile,multi_factor,low,one_to_one,0.45
16,14,4,0,1,0,0,0,0,0
17,1,1,2,2,mobile,two_factor,medium,one_to_one,0.23
17,1,2,0,2,mobile,two_factor,medium,multi_person,0.98
17,1,3,0,2,mobile,multi_factor,medium,one_to_one,0.23
17,1,4,0,1,0,0,0,0,0
17,2,1,1,2,mobile,two_factor,high,one_to_one,0.98
17,2,2,0,2,mobile,two_factor,high,one_to_one,0.76
17,2,3,0,2,web,two_factor,medium,one_to_one,0.98
17,2,4,0,1,0,0,0,0,0
17,3,1,1,2,mobile,two_factor,high,multi_person,0.45
17,3,2,0,2,web,two_factor,low,multi_person,0.45
17,3,3,0,2,web,multi_factor,high,multi_person,0.45
17,3,4,0,1,0,0,0,0,0
17,4,1,1,2,web,multi_factor,low,one_to_one,0.76
17,4,2,0,2,mobile,two_factor,medium,multi_person,0.45
17,4,3,0,2,mobile,multi_factor,high,one_to_one,0.45
17,4,4,0,1,0,0,0,0,0
17,5,1,1,2,mobile,two_factor,high,one_to_one,0.76
17,5,2,0,2,mobile,multi_factor,low,one_to_one,0.76
17,5,3,0,2,mobile,two_factor,low,multi_person,0.45
17,5,4,0,1,0,0,0,0,0
17,6,1,3,2,mobile,multi_factor,high,multi_person,0.01
17,6,2,0,2,mobile,multi_factor,medium,multi_person,0.01
17,6,3,0,2,web,multi_factor,high,one_to_one,0.45
17,6,4,0,1,0,0,0,0,0
17,7,1,1,2,mobile,two_factor,low,multi_person,0.76
17,7,2,0,2,mobile,two_factor,high,one_to_one,0.45
17,7,3,0,2,mobile,simple,low,multi_person,0.23
17,7,4,0,1,0,0,0,0,0
17,8,1,2,2,mobile,two_factor,low,one_to_one,0.45
17,8,2,0,2,mobile,simple,medium,multi_person,0.76
17,8,3,0,2,web,two_factor,medium,one_to_one,0.23
17,8,4,0,1,0,0,0,0,0
17,9,1,3,2,mobile,multi_factor,low,multi_person,0.23
17,9,2,0,2,mobile,two_factor,high,one_to_one,0.45
17,9,3,0,2,web,two_factor,high,one_to_one,0.76
17,9,4,0,1,0,0,0,0,0
17,10,1,2,2,mobile,multi_factor,high,one_to_one,0.01
17,10,2,0,2,web,two_factor,high,multi_person,0.76
17,10,3,0,2,mobile,multi_factor,low,one_to_one,0.01
17,10,4,0,1,0,0,0,0,0
17,11,1,3,2,mobile,simple,high,multi_person,0.76
17,11,2,0,2,mobile,simple,high,multi_person,0.01
17,11,3,0,2,web,simple,high,multi_person,0.98
17,11,4,0,1,0,0,0,0,0
17,12,1,1,2,web,two_factor,low,one_to_one,0.76
17,12,2,0,2,web,two_factor,high,one_to_one,0.45
17,12,3,0,2,mobile,two_factor,high,multi_person,0.45
17,12,4,0,1,0,0,0,0,0
17,13,1,1,2,web,multi_factor,medium,one_to_one,0.98
17,13,2,0,2,mobile,multi_factor,medium,one_to_one,0.76
17,13,3,0,2,mobile,two_factor,high,multi_person,0.01
17,13,4,0,1,0,0,0,0,0
17,14,1,3,2,web,multi_factor,medium,multi_person,0.23
17,14,2,0,2,mobile,multi_factor,medium,one_to_one,0.23
17,14,3,0,2,mobile,multi_factor,low,multi_person,0.98
17,14,4,0,1,0,0,0,0,0
18,1,1,2,2,mobile,two_factor,high,one_to_one,0.76
18,1,2,0,2,mobile,multi_factor,low,multi_person,0.98
18,1,3,0,2,mobile,simple,medium,one_to_one,0.45
18,1,4,0,1,0,0,0,0,0
18,2,1,1,2,mobile,multi_factor,high,one_to_one,0.76
18,2,2,0,2,web,two_factor,low,one_to_one,0.01
18,2,3,0,2,mobile,simple,high,one_to_one,0.76
18,2,4,0,1,0,0,0,0,0
18,3,1,2,2,web,multi_factor,low,multi_person,0.76
18,3,2,0,2,web,simple,medium,multi_person,0.98
18,3,3,0,2,mobile,multi_factor,medium,multi_person,0.76
18,3,4,0,1,0,0,0,0,0
18,4,1,3,2,mobile,simple,low,one_to_one,0.01
18,4,2,0,2,web,multi_factor,low,one_to_one,0.76
18,4,3,0,2,web,multi_factor,medium,one_to_one,0.98
18,4,4,0,1,0,0,0,0,0
18,5,1,1,2,mobile,two_factor,high,one_to_one,0.76
18,5,2,0,2,web,simple,medium,multi_person,0.23
18,5,3,0,2,mobile,multi_factor,low,multi_person,0.23
18,5,4,0,1,0,0,0,0,0
18,6,1,1,2,web,two_factor,medium,one_to_one,0.98
18,6,2,0,2,mobile,simple,high,multi_person,0.76
18,6,3,0,2,web,simple,medium,one_to_one,0.76
18,6,4,0,1,0,0,0,0,0
18,7,1,1,2,web,multi_factor,low,multi_person,0.98
18,7,2,0,2,mobile,multi_factor,medium,multi_person,0.76
18,7,3,0,2,mobile,multi_factor,medium,one_to_one,0.01
18,7,4,0,1,0,0,0,0,0
18,8,1,3,2,web,multi_factor,high,multi_person,0.45
18,8,2,0,2,web,simple,low,multi_person,0.98
18,8,3,0,2,mobile,two_factor,medium,one_to_one,0.98
18,8,4,0,1,0,0,0,0,0
18,9,1,1,2,web,simple,high,multi_person,0.45
18,9,2,0,2,web,simple,high,one_to_one,0.23
18,9,3,0,2,web,multi_factor,low,one_to_one,0.23
18,9,4,0,1,0,0,0,0,0
18,10,1,2,2,mobile,simple,medium,multi_person,0.76
18,10,2,0,2,web,two_factor,medium,multi_person,0.98
18,10,3,0,2,mobile,multi_factor,medium,one_to_one,0.98
18,10,4,0,1,0,0,0,0,0
18,11,1,1,2,web,multi_factor,high,multi_person,0.98
18,11,2,0,2,mobile,two_factor,medium,multi_person,0.45
18,11,3,0,2,web,simple,medium,multi_person,0.23
18,11,4,0,1,0,0,0,0,0
18,12,1,2,2,mobile,multi_factor,low,multi_person,0.45
18,12,2,0,2,mobile,simple,high,multi_person,0.98
18,12,3,0,2,web,simple,low,multi_person,0.01
18,12,4,0,1,0,0,0,0,0
18,13,1,1,2,mobile,multi_factor,low,multi_person,0.98
18,13,2,0,2,mobile,two_factor,low,one_to_one,0.76
18,13,3,0,2,web,simple,medium,one_to_one,0.76
18,13,4,0,1,0,0,0,0,0
18,14,1,2,2,web,multi_factor,low,multi_person,0.01
18,14,2,0,2,mobile,two_factor,medium,one_to_one,0.76
18,14,3,0,2,web,simple,high,one_to_one,0.23
18,14,4,0,1,0,0,0,0,0
19,1,1,1,2,web,two_factor,high,one_to_one,0.76
19,1,2,0,2,web,two_factor,high,multi_person,0.23
19,1,3,0,2,web,multi_factor,high,one_to_one,0.23
19,1,4,0,1,0,0,0,0,0
19,2,1,3,2,mobile,two_factor,low,multi_person,0.45
19,2,2,0,2,mobile,simple,low,one_to_one,0.45
19,2,3,0,2,web,simple,low,one_to_one,0.98
19,2,4,0,1,0,0,0,0,0
19,3,1,3,2,mobile,simple,low,multi_person,0.76
19,3,2,0,2,mobile,two_factor,medium,one_to_one,0.98
19,3,3,0,2,mobile,two_factor,high,multi_person,0.98
19,3,4,0,1,0,0,0,0,0
19,4,1,1,2,mobile,multi_factor,medium,multi_person,0.98
19,4,2,0,2,web,multi_factor,high,multi_person,0.01
19,4,3,0,2,web,simple,medium,one_to_one,0.01
19,4,4,0,1,0,0,0,0,0
19,5,1,1,2,web,simple,low,one_to_one,0.76
19,5,2,0,2,web,simple,low,one_to_one,0.23
19,5,3,0,2,mobile,multi_factor,high,multi_person,0.01
19,5,4,0,1,0,0,0,0,0
19,6,1,1,2,mobile,multi_factor,low,multi_person,0.98
19,6,2,0,2,web,multi_factor,high,multi_person,0.76
19,6,3,0,2,web,multi_factor,low,one_to_one,0.76
19,6,4,0,1,0,0,0,0,0
19,7,1,1,2,web,two_factor,high,one_to_one,0.76
19,7,2,0,2,mobile,multi_factor,medium,one_to_one,0.45
19,7,3,0,2,web,multi_factor,medium,multi_person,0.23
19,7,4,0,1,0,0,0,0,0
19,8,1,3,2,web,multi_factor,low,multi_person,0.45
19,8,2,0,2,mobile,multi_factor,medium,one_to_one,0.01
19,8,3,0,2,mobile,simple,medium,multi_person,0.76
19,8,4,0,1,0,0,0,0,0
19,9,1,2,2,mobile,simple,medium,multi_person,0.23
19,9,2,0,2,mobile,multi_factor,high,multi_person,0.76
19,9,3,0,2,mobile,multi_factor,high,one_to_one,0.01
19,9,4,0,1,0,0,0,0,0
19,10,1,2,2,web,two_factor,low,multi_person,0.45
19,10,2,0,2,mobile,multi_factor,high,multi_person,0.45
19,10,3,0,2,web,two_factor,low,multi_person,0.01
19,10,4,0,1,0,0,0,0,0
19,11,1,1,2,mobile,multi_factor,medium,one_to_one,0.98
19,11,2,0,2,mobile,multi_factor,high,one_to_one,0.23
19,11,3,0,2,web,simple,low,one_to_one,0.23
19,11,4,0,1,0,0,0,0,0
19,12,1,3,2,mobile,two_factor,medium,one_to_one,0.01
19,12,2,0,2,mobile,multi_factor,high,one_to_one,0.01
19,12,3,0,2,web,two_factor,high,one_to_one,0.45
19,12,4,0,1,0,0,0,0,0
19,13,1,1,2,web,simple,high,one_to_one,0.23
19,13,2,0,2,mobile,simple,high,multi_person,0.23
19,13,3,0,2,web,two_factor,high,one_to_one,0.01
19,13,4,0,1,0,0,0,0,0
19,14,1,1,2,web,simple,low,multi_person,0.98
19,14,2,0,2,mobile,simple,high,multi_person,0.45
19,14,3,0,2,mobile,multi_factor,high,one_to_one,0.45
19,14,4,0,1,0,0,0,0,0
20,1,1,1,2,web,multi_factor,medium,multi_person,0.45
20,1,2,0,2,web,multi_factor,low,multi_person,0.01
20,1,3,0,2,mobile,simple,high,multi_person,0.01
20,1,4,0,1,0,0,0,0,0
20,2,1,2,2,web,multi_factor,low,one_to_one,0.98
20,2,2,0,2,web,simple,high,one_to_one,0.98
20,2,3,0,2,mobile,simple,low,one_to_one,0.01
20,2,4,0,1,0,0,0,0,0
20,3,1,3,2,web,simple,medium,one_to_one,0.76
20,3,2,0,2,web,multi_factor,low,multi_person,0.76
20,3,3,0,2,web,simple,low,multi_person,0.98
20,3,4,0,1,0,0,0,0,0
20,4,1,2,2,mobile,two_factor,medium,multi_person,0.23
20,4,2,0,2,web,multi_factor,high,multi_person,0.45
20,4,3,0,2,mobile,multi_factor,medium,multi_person,0.45
20,4,4,0,1,0,0,0,0,0
20,5,1,2,2,mobile,two_factor,medium,one_to_one,0.76
20,5,2,0,2,web,simple,high,one_to_one,0.98
20,5,3,0,2,mobile,two_factor,low,one_to_one,0.45
20,5,4,0,1,0,0,0,0,0
20,6,1,1,2,mobile,two_factor,high,multi_person,0.23
20,6,2,0,2,mobile,two_factor,medium,one_to_one,0.01
20,6,3,0,2,mobile,two_factor,low,one_to_one,0.23
20,6,4,0,1,0,0,0,0,0
20,7,1,2,2,mobile,multi_factor,high,multi_person,0.45
20,7,2,0,2,web,simple,high,multi_person,0.76
20,7,3,0,2,mobile,multi_factor,low,multi_person,0.45
20,7,4,0,1,0,0,0,0,0
20,8,1,2,2,web,two_factor,medium,one_to_one,0.23
20,8,2,0,2,web,simple,high,one_to_one,0.98
20,8,3,0,2,web,simple,medium,multi_person,0.45
20,8,4,0,1,0,0,0,0,0
20,9,1,3,2,mobile,simple,low,multi_person,0.23
20,9,2,0,2,mobile,simple,medium,multi_person,0.01
20,9,3,0,2,web,simple,high,multi_person,0.45
20,9,4,0,1,0,0,0,0,0
20,10,1,2,2,mobile,simple,medium,one_to_one,0.23
20,10,2,0,2,mobile,two_factor,high,multi_person,0.98
20,10,3,0,2,web,multi_factor,medium,multi_person,0.23
20,10,4,0,1,0,0,0,0,0
20,11,1,2,2,web,multi_factor,low,one_to_one,0.76
20,11,2,0,2,mobile,simple,medium,one_to_one,0.98
20,11,3,0,2,mobile,multi_factor,medium,one_to_one,0.45
20,11,4,0,1,0,0,0,0,0
20,12,1,1,2,web,simple,low,multi_person,0.98
20,12,2,0,2,web,two_factor,medium,multi_person,0.45
20,12,3,0,2,mobile,two_factor,high,multi_person,0.76
20,12,4,0,1,0,0,0,0,0
20,13,1,3,2,mobile,two_factor,medium,one_to_one,0.23
20,13,2,0,2,mobile,two_factor,medium,multi_person,0.23
20,13,3,0,2,web,simple,high,multi_person,0.23
20,13,4,0,1,0,0,0,0,0
20,14,1,2,2,web,two_factor,high,multi_person,0.45
20,14,2,0,2,mobile,simple,medium,multi_person,0.76
20,14,3,0,2,web,simple,low,multi_person,0.76
20,14,4,0,1,0,0,0,0,0
21,1,1,3,2,web,multi_factor,high,multi_person,0.23
21,1,2,0,2,web,multi_factor,medium,one_to_one,0.76
21,1,3,0,2,web,two_factor,high,multi_person,0.98
21,1,4,0,1,0,0,0,0,0
21,2,1,2,2,mobile,two_factor,medium,multi_person,0.01
21,2,2,0,2,mobile,two_factor,medium,multi_person,0.98
21,2,3,0,2,web,simple,medium,one_to_one,0.45
21,2,4,0,1,0,0,0,0,0
21,3,1,2,2,mobile,multi_factor,low,multi_person,0.23
21,3,2,0,2,mobile,multi_factor,high,one_to_one,0.98
21,3,3,0,2,web,multi_factor,low,multi_person,0.45
21,3,4,0,1,0,0,0,0,0
21,4,1,1,2,web,two_factor,medium,one_to_one,0.45
21,4,2,0,2,mobile,two_factor,low,one_to_one,0.23
21,4,3,0,2,mobile,simple,medium,one_to_one,0.45
21,4,4,0,1,0,0,0,0,0
21,5,1,2,2,mobile,multi_factor,high,multi_person,0.45
