resp.id,ques,alt,accessibility,authentication,customisation,video,adopters,none,choice
11,3,3,mobile,simple,high,one_to_one,0.76,2,0
11,3,4,0,0,0,0,0,1,0
11,4,1,mobile,two_factor,low,multi_person,0.98,2,1
11,4,2,web,simple,high,multi_person,0.76,2,0
11,4,3,web,multi_factor,low,one_to_one,0.01,2,0
11,4,4,0,0,0,0,0,1,0
11,5,1,web,two_factor,medium,one_to_one,0.76,2,1
11,5,2,mobile,simple,low,one_to_one,0.98,2,0
11,5,3,mobile,multi_factor,low,multi_person,0.23,2,0
11,5,4,0,0,0,0,0,1,0
11,6,1,mobile,multi_factor,medium,one_to_one,0.01,2,3
11,6,2,mobile,simple,low,multi_person,0.45,2,0
11,6,3,web,two_factor,high,multi_person,0.98,2,0
11,6,4,0,0,0,0,0,1,0
11,7,1,mobile,simple,medium,one_to_one,0.45,2,3
11,7,2,web,two_factor,high,one_to_one,0.23,2,0
11,7,3,web,multi_factor,low,multi_person,0.76,2,0
11,7,4,0,0,0,0,0,1,0
11,8,1,mobile,multi_factor,low,one_to_one,0.45,2,1
11,8,2,web,multi_factor,medium,multi_person,0.01,2,0
11,8,3,mobile,two_factor,high,multi_person,0.23,2,0
11,8,4,0,0,0,0,0,1,0
11,9,1,mobile,two_factor,medium,one_to_one,0.01,2,3
11,9,2,mobile,two_factor,high,multi_person,0.45,2,0
11,9,3,web,simple,medium,multi_person,0.98,2,0
11,9,4,0,0,0,0,0,1,0
11,10,1,web,multi_factor,medium,one_to_one,0.45,2,1
11,10,2,mobile,two_factor,low,multi_person,0.98,2,0
11,10,3,web,simple,high,one_to_one,0.23,2,0
11,10,4,0,0,0,0,0,1,0
11,11,1,mobile,simple,high,one_to_one,0.76,2,2
11,11,2,mobile,multi_factor,medium,multi_person,0.98,2,0
11,11,3,web,simple,low,one_to_one,0.76,2,0
11,11,4,0,0,0,0,0,1,0
11,12,1,web,simple,medium,multi_person,0.45,2,1
11,12,2,web,multi_factor,low,one_to_one,0.01,2,0
11,12,3,mobile,two_factor,low,multi_person,0.23,2,0
11,12,4,0,0,0,0,0,1,0
11,13,1,web,multi_factor,low,one_to_one,0.45,2,1
11,13,2,web,simple,high,multi_person,0.23,2,0
11,13,3,mobile,multi_factor,high,multi_person,0.98,2,0
11,13,4,0,0,0,0,0,1,0
11,14,1,web,multi_factor,low,one_to_one,0.45,2,1
11,14,2,web,simple,high,multi_person,0.23,2,0
11,14,3,mobile,multi_factor,high,multi_person,0.98,2,0
11,14,4,0,0,0,0,0,1,0
13,1,1,mobile,multi_factor,high,multi_person,0.45,2,3
13,1,2,mobile,simple,low,multi_person,0.23,2,0
13,1,3,web,simple,low,one_to_one,0.76,2,0
13,1,4,0,0,0,0,0,1,0
13,2,1,web,multi_factor,medium,multi_person,0.98,2,1
13,2,2,mobile,simple,low,multi_person,0.01,2,0
13,2,3,web,two_factor,high,one_to_one,0.76,2,0
13,2,4,0,0,0,0,0,1,0
13,3,1,mobile,two_factor,medium,one_to_one,0.23,2,3
13,3,2,web,simple,high,one_to_one,0.01,2,0
13,3,3,web,two_factor,low,one_to_one,0.76,2,0
13,3,4,0,0,0,0,0,1,0
13,4,1,web,two_factor,medium,multi_person,0.01,2,3
13,4,2,mobile,multi_factor,low,multi_person,0.76,2,0
13,4,3,mobile,multi_factor,high,multi_person,0.45,2,0
13,4,4,0,0,0,0,0,1,0
13,5,1,mobile,simple,high,multi_person,0.01,2,3
13,5,2,mobile,two_factor,medium,one_to_one,0.23,2,0
13,5,3,web,multi_factor,high,multi_person,0.98,2,0
13,5,4,0,0,0,0,0,1,0
13,6,1,web,simple,medium,one_to_one,0.45,2,3
13,6,2,mobile,multi_factor,low,one_to_one,0.23,2,0
13,6,3,web,two_factor,low,one_to_one,0.98,2,0
13,6,4,0,0,0,0,0,1,0
13,7,1,web,simple,low,multi_person,0.76,2,2
13,7,2,web,multi_factor,high,one_to_one,0.98,2,0
13,7,3,mobile,two_factor,medium,one_to_one,0.23,2,0
13,7,4,0,0,0,0,0,1,0
13,8,1,web,two_factor,low,multi_person,0.01,2,2
13,8,2,mobile,two_factor,low,one_to_one,0.45,2,0
13,8,3,mobile,multi_factor,high,one_to_one,0.01,2,0
13,8,4,0,0,0,0,0,1,0
13,9,1,mobile,simple,high,multi_person,0.23,2,2
13,9,2,web,multi_factor,medium,multi_person,0.45,2,0
13,9,3,web,simple,low,multi_person,0.98,2,0
13,9,4,0,0,0,0,0,1,0
13,10,1,web,multi_factor,high,multi_person,0.98,2,1
13,10,2,mobile,simple,low,one_to_one,0.01,2,0
13,10,3,mobile,simple,medium,one_to_one,0.23,2,0
13,10,4,0,0,0,0,0,1,0
13,11,1,mobile,multi_factor,low,multi_person,0.76,2,1
13,11,2,mobile,two_factor,medium,one_to_one,0.76,2,0
13,11,3,web,two_factor,medium,multi_person,0.45,2,0
13,11,4,0,0,0,0,0,1,0
13,12,1,web,simple,medium,one_to_one,0.23,2,2
13,12,2,web,two_factor,high,multi_person,0.45,2,0
13,12,3,mobile,multi_factor,high,one_to_one,0.01,2,0
13,12,4,0,0,0,0,0,1,0
13,13,1,mobile,multi_factor,high,multi_person,0.98,2,1
13,13,2,web,simple,high,multi_person,0.23,2,0
13,13,3,web,multi_factor,low,one_to_one,0.45,2,0
13,13,4,0,0,0,0,0,1,0
13,14,1,web,simple,high,multi_person,0.23,2,2
13,14,2,mobile,multi_factor,high,multi_person,0.98,2,0
13,14,3,web,multi_factor,low,one_to_one,0.45,2,0
13,14,4,0,0,0,0,0,1,0
14,1,1,mobile,multi_factor,medium,one_to_one,0.98,2,1
14,1,2,mobile,simple,high,multi_person,0.76,2,0
14,1,3,mobile,two_factor,low,multi_person,0.23,2,0
14,1,4,0,0,0,0,0,1,0
14,2,1,web,simple,medium,one_to_one,0.45,2,2
14,2,2,web,two_factor,high,one_to_one,0.98,2,0
14,2,3,web,multi_factor,high,one_to_one,0.01,2,0
14,2,4,0,0,0,0,0,1,0
14,3,1,mobile,multi_factor,medium,multi_person,0.76,2,2
14,3,2,web,simple,low,multi_person,0.98,2,0
14,3,3,mobile,two_factor,low,one_to_one,0.23,2,0
14,3,4,0,0,0,0,0,1,0
14,4,1,mobile,multi_factor,low,one_to_one,0.98,2,1
14,4,2,web,simple,medium,multi_person,0.76,2,0
14,4,3,mobile,two_factor,high,multi_person,0.01,2,0
14,4,4,0,0,0,0,0,1,0
14,5,1,mobile,multi_factor,high,one_to_one,0.45,2,3
14,5,2,web,simple,low,multi_person,0.45,2,0
14,5,3,web,two_factor,medium,one_to_one,0.76,2,0
14,5,4,0,0,0,0,0,1,0
14,6,1,web,simple,high,one_to_one,0.23,2,3
14,6,2,web,two_factor,low,multi_person,0.01,2,0
14,6,3,mobile,two_factor,high,multi_person,0.45,2,0
14,6,4,0,0,0,0,0,1,0
14,7,1,mobile,multi_factor,medium,one_to_one,0.76,2,1
14,7,2,web,simple,high,multi_person,0.98,2,0
14,7,3,web,multi_factor,medium,multi_person,0.01,2,0
14,7,4,0,0,0,0,0,1,0
14,8,1,web,multi_factor,low,one_to_one,0.98,2,1
14,8,2,mobile,simple,low,one_to_one,0.01,2,0
14,8,3,mobile,two_factor,medium,multi_person,0.76,2,0
14,8,4,0,0,0,0,0,1,0
14,9,1,mobile,two_factor,high,multi_person,0.45,2,2
14,9,2,web,multi_factor,low,multi_person,0.23,2,0
14,9,3,mobile,simple,medium,one_to_one,0.45,2,0
14,9,4,0,0,0,0,0,1,0
14,10,1,web,multi_factor,low,one_to_one,0.98,2,1
14,10,2,web,two_factor,high,one_to_one,0.01,2,0
14,10,3,mobile,simple,low,multi_person,0.23,2,0
14,10,4,0,0,0,0,0,1,0
14,11,1,mobile,simple,low,multi_person,0.01,2,3
14,11,2,web,two_factor,medium,one_to_one,0.23,2,0
14,11,3,mobile,multi_factor,high,multi_person,0.76,2,0
14,11,4,0,0,0,0,0,1,0
14,12,1,mobile,two_factor,medium,multi_person,0.45,2,2
14,12,2,web,simple,high,one_to_one,0.98,2,0
14,12,3,web,multi_factor,medium,one_to_one,0.23,2,0
14,12,4,0,0,0,0,0,1,0
14,13,1,web,simple,high,multi_person,0.23,2,2
14,13,2,mobile,multi_factor,high,multi_person,0.98,2,0
14,13,3,web,multi_factor,low,one_to_one,0.45,2,0
14,13,4,0,0,0,0,0,1,0
14,14,1,mobile,multi_factor,high,multi_person,0.98,2,3
14,14,2,web,simple,high,multi_person,0.23,2,0
14,14,3,web,multi_factor,low,one_to_one,0.45,2,0
14,14,4,0,0,0,0,0,1,0
15,1,1,mobile,simple,medium,multi_person,0.76,2,3
15,1,2,web,two_factor,high,one_to_one,0.23,2,0
15,1,3,web,two_factor,low,multi_person,0.76,2,0
15,1,4,0,0,0,0,0,1,0
15,2,1,mobile,multi_factor,low,one_to_one,0.01,2,3
15,2,2,web,multi_factor,medium,one_to_one,0.45,2,0
15,2,3,mobile,two_factor,high,multi_person,0.98,2,0
15,2,4,0,0,0,0,0,1,0
15,3,1,web,simple,low,one_to_one,0.76,2,1
15,3,2,mobile,simple,medium,multi_person,0.01,2,0
15,3,3,web,multi_factor,high,one_to_one,0.23,2,0
15,3,4,0,0,0,0,0,1,0
15,4,1,mobile,simple,low,multi_person,0.98,2,1
15,4,2,web,multi_factor,low,one_to_one,0.45,2,0
15,4,3,mobile,two_factor,high,multi_person,0.01,2,0
15,4,4,0,0,0,0,0,1,0
15,5,1,mobile,two_factor,high,one_to_one,0.23,2,2
15,5,2,mobile,two_factor,medium,multi_person,0.98,2,0
15,5,3,web,multi_factor,high,multi_person,0.76,2,0
15,5,4,0,0,0,0,0,1,0
15,6,1,web,multi_factor,medium,multi_person,0.23,2,3
15,6,2,mobile,two_factor,medium,one_to_one,0.01,2,0
15,6,3,web,simple,low,one_to_one,0.45,2,0
15,6,4,0,0,0,0,0,1,0
15,7,1,mobile,simple,low,multi_person,0.23,2,3
15,7,2,mobile,multi_factor,high,one_to_one,0.76,2,0
15,7,3,web,simple,high,one_to_one,0.98,2,0
15,7,4,0,0,0,0,0,1,0
15,8,1,web,two_factor,medium,multi_person,0.98,2,1
15,8,2,web,simple,medium,one_to_one,0.45,2,0
15,8,3,mobile,multi_factor,low,one_to_one,0.76,2,0
15,8,4,0,0,0,0,0,1,0
15,9,1,web,simple,high,multi_person,0.98,2,1
15,9,2,mobile,multi_factor,low,multi_person,0.23,2,0
15,9,3,web,two_factor,medium,multi_person,0.45,2,0
15,9,4,0,0,0,0,0,1,0
15,10,1,web,simple,medium,multi_person,0.01,2,2
15,10,2,mobile,simple,medium,one_to_one,0.98,2,0
15,10,3,mobile,multi_factor,low,one_to_one,0.01,2,0
15,10,4,0,0,0,0,0,1,0
15,11,1,mobile,simple,high,multi_person,0.45,2,3
15,11,2,web,two_factor,low,one_to_one,0.76,2,0
15,11,3,web,multi_factor,low,multi_person,0.76,2,0
15,11,4,0,0,0,0,0,1,0
15,12,1,mobile,two_factor,medium,one_to_one,0.45,2,2
15,12,2,web,two_factor,high,one_to_one,0.76,2,0
15,12,3,web,multi_factor,high,multi_person,0.01,2,0
15,12,4,0,0,0,0,0,1,0
15,13,1,mobile,multi_factor,high,multi_person,0.98,2,1
15,13,2,web,simple,high,multi_person,0.23,2,0
15,13,3,web,multi_factor,low,one_to_one,0.45,2,0
15,13,4,0,0,0,0,0,1,0
15,14,1,web,simple,high,multi_person,0.23,2,3
15,14,2,web,multi_factor,low,one_to_one,0.45,2,0
15,14,3,mobile,multi_factor,high,multi_person,0.98,2,0
15,14,4,0,0,0,0,0,1,0
16,1,1,mobile,two_factor,medium,multi_person,0.98,2,1
16,1,2,mobile,multi_factor,high,multi_person,0.23,2,0
16,1,3,mobile,multi_factor,low,one_to_one,0.98,2,0
16,1,4,0,0,0,0,0,1,0
16,2,1,mobile,two_factor,high,multi_person,0.76,2,1
16,2,2,web,multi_factor,medium,one_to_one,0.01,2,0
16,2,3,mobile,simple,low,one_to_one,0.23,2,0
16,2,4,0,0,0,0,0,1,0
16,3,1,mobile,two_factor,low,multi_person,0.45,2,1
16,3,2,web,simple,medium,one_to_one,0.01,2,0
16,3,3,web,simple,high,multi_person,0.23,2,0
16,3,4,0,0,0,0,0,1,0
16,4,1,web,two_factor,low,one_to_one,0.01,2,2
16,4,2,mobile,multi_factor,medium,multi_person,0.45,2,0
16,4,3,mobile,simple,high,one_to_one,0.01,2,0
16,4,4,0,0,0,0,0,1,0
16,5,1,web,two_factor,low,multi_person,0.45,2,2
16,5,2,web,simple,high,multi_person,0.76,2,0
16,5,3,mobile,multi_factor,medium,one_to_one,0.23,2,0
16,5,4,0,0,0,0,0,1,0
16,6,1,web,multi_factor,high,multi_person,0.23,2,2
16,6,2,mobile,two_factor,high,one_to_one,0.98,2,0
16,6,3,mobile,simple,medium,multi_person,0.76,2,0
16,6,4,0,0,0,0,0,1,0
16,7,1,web,simple,low,one_to_one,0.45,2,3
16,7,2,web,two_factor,high,one_to_one,0.23,2,0
16,7,3,mobile,multi_factor,medium,multi_person,0.45,2,0
16,7,4,0,0,0,0,0,1,0
16,8,1,mobile,multi_factor,high,multi_person,0.01,2,3
16,8,2,web,multi_factor,low,one_to_one,0.76,2,0
16,8,3,web,two_factor,medium,multi_person,0.98,2,0
16,8,4,0,0,0,0,0,1,0
16,9,1,mobile,simple,low,one_to_one,0.45,2,3
16,9,2,web,two_factor,medium,one_to_one,0.01,2,0
16,9,3,web,two_factor,low,multi_person,0.23,2,0
16,9,4,0,0,0,0,0,1,0
16,10,1,mobile,simple,medium,one_to_one,0.98,2,2
16,10,2,mobile,multi_factor,high,one_to_one,0.98,2,0
16,10,3,mobile,simple,low,multi_person,0.76,2,0
16,10,4,0,0,0,0,0,1,0
16,11,1,web,two_factor,high,one_to_one,0.45,2,3
16,11,2,mobile,simple,low,multi_person,0.98,2,0
16,11,3,web,multi_factor,medium,multi_person,0.98,2,0
16,11,4,0,0,0,0,0,1,0
16,12,1,web,simple,medium,multi_person,0.01,2,3
16,12,2,mobile,multi_factor,low,multi_person,0.23,2,0
16,12,3,web,two_factor,high,one_to_one,0.76,2,0
16,12,4,0,0,0,0,0,1,0
16,13,1,web,multi_factor,low,one_to_one,0.45,2,2
16,13,2,mobile,multi_factor,high,multi_person,0.98,2,0
16,13,3,web,simple,high,multi_person,0.23,2,0
16,13,4,0,0,0,0,0,1,0
16,14,1,web,simple,high,multi_person,0.23,2,2
16,14,2,mobile,multi_factor,high,multi_person,0.98,2,0
16,14,3,web,multi_factor,low,one_to_one,0.45,2,0
16,14,4,0,0,0,0,0,1,0
17,1,1,mobile,simple,high,multi_person,0.76,2,1
17,1,2,mobile,multi_factor,medium,one_to_one,0.23,2,0
17,1,3,web,two_factor,low,one_to_one,0.01,2,0
17,1,4,0,0,0,0,0,1,0
17,2,1,web,multi_factor,high,multi_person,0.98,2,1
17,2,2,web,multi_factor,medium,one_to_one,0.45,2,0
17,2,3,mobile,two_factor,low,multi_person,0.45,2,0
17,2,4,0,0,0,0,0,1,0
17,3,1,mobile,simple,high,one_to_one,0.98,2,1
17,3,2,mobile,two_factor,low,one_to_one,0.76,2,0
17,3,3,web,simple,medium,multi_person,0.01,2,0
17,3,4,0,0,0,0,0,1,0
17,4,1,web,multi_factor,medium,multi_person,0.01,2,2
17,4,2,web,simple,high,one_to_one,0.45,2,0
17,4,3,mobile,two_factor,low,one_to_one,0.23,2,0
17,4,4,0,0,0,0,0,1,0
17,5,1,mobile,two_factor,high,multi_person,0.23,2,3
17,5,2,web,two_factor,low,one_to_one,0.23,2,0
17,5,3,mobile,simple,high,one_to_one,0.76,2,0
17,5,4,0,0,0,0,0,1,0
17,6,1,mobile,multi_factor,high,multi_person,0.01,2,3
17,6,2,web,multi_factor,low,multi_person,0.45,2,0
17,6,3,web,simple,medium,one_to_one,0.76,2,0
17,6,4,0,0,0,0,0,1,0
17,7,1,mobile,simple,medium,one_to_one,0.45,2,2
17,7,2,web,simple,high,multi_person,0.76,2,0
17,7,3,web,multi_factor,medium,one_to_one,0.23,2,0
17,7,4,0,0,0,0,0,1,0
17,8,1,mobile,two_factor,medium,multi_person,0.45,2,2
17,8,2,web,multi_factor,low,multi_person,0.98,2,0
17,8,3,mobile,two_factor,low,one_to_one,0.98,2,0
17,8,4,0,0,0,0,0,1,0
17,9,1,mobile,multi_factor,medium,multi_person,0.01,2,3
17,9,2,web,multi_factor,low,multi_person,0.01,2,0
17,9,3,web,two_factor,high,one_to_one,0.76,2,0
17,9,4,0,0,0,0,0,1,0
17,10,1,mobile,simple,low,one_to_one,0.45,2,2
17,10,2,web,simple,high,one_to_one,0.98,2,0
17,10,3,mobile,multi_factor,low,multi_person,0.76,2,0
17,10,4,0,0,0,0,0,1,0
17,11,1,mobile,simple,high,one_to_one,0.76,2,1
17,11,2,web,simple,medium,multi_person,0.23,2,0
17,11,3,mobile,two_factor,medium,one_to_one,0.01,2,0
17,11,4,0,0,0,0,0,1,0
17,12,1,mobile,multi_factor,high,multi_person,0.23,2,2
17,12,2,web,two_factor,low,one_to_one,0.98,2,0
17,12,3,web,two_factor,medium,multi_person,0.23,2,0
17,12,4,0,0,0,0,0,1,0
17,13,1,web,simple,high,multi_person,0.23,2,3
17,13,2,web,multi_factor,low,one_to_one,0.45,2,0
17,13,3,mobile,multi_factor,high,multi_person,0.98,2,0
17,13,4,0,0,0,0,0,1,0
17,14,1,mobile,multi_factor,high,multi_person,0.98,2,1
17,14,2,web,simple,high,multi_person,0.23,2,0
17,14,3,web,multi_factor,low,one_to_one,0.45,2,0
17,14,4,0,0,0,0,0,1,0
18,1,1,web,multi_factor,low,multi_person,0.45,2,2
18,1,2,mobile,two_factor,medium,multi_person,0.98,2,0
18,1,3,web,simple,medium,one_to_one,0.23,2,0
18,1,4,0,0,0,0,0,1,0
18,2,1,mobile,multi_factor,high,one_to_one,0.76,2,2
18,2,2,web,two_factor,high,multi_person,0.98,2,0
18,2,3,mobile,two_factor,medium,one_to_one,0.01,2,0
18,2,4,0,0,0,0,0,1,0
18,3,1,mobile,two_factor,medium,multi_person,0.98,2,1
18,3,2,web,multi_factor,low,multi_person,0.76,2,0
18,3,3,mobile,simple,low,one_to_one,0.01,2,0
18,3,4,0,0,0,0,0,1,0
18,4,1,web,simple,medium,one_to_one,0.45,2,3
18,4,2,web,simple,low,multi_person,0.01,2,0
18,4,3,mobile,multi_factor,high,one_to_one,0.98,2,0
18,4,4,0,0,0,0,0,1,0
18,5,1,web,multi_factor,medium,one_to_one,0.23,2,2
18,5,2,web,multi_factor,high,multi_person,0.45,2,0
18,5,3,mobile,two_factor,low,multi_person,0.45,2,0
18,5,4,0,0,0,0,0,1,0
18,6,1,mobile,simple,high,one_to_one,0.01,2,2
18,6,2,web,simple,low,multi_person,0.76,2,0
18,6,3,mobile,two_factor,high,one_to_one,0.45,2,0
18,6,4,0,0,0,0,0,1,0
18,7,1,web,two_factor,high,multi_person,0.01,2,2
18,7,2,mobile,multi_factor,medium,one_to_one,0.23,2,0
18,7,3,mobile,two_factor,low,one_to_one,0.23,2,0
18,7,4,0,0,0,0,0,1,0
18,8,1,web,multi_factor,low,one_to_one,0.76,2,3
18,8,2,web,two_factor,high,multi_person,0.76,2,0
18,8,3,mobile,simple,medium,one_to_one,0.98,2,0
18,8,4,0,0,0,0,0,1,0
18,9,1,mobile,two_factor,low,multi_person,0.01,2,3
18,9,2,mobile,simple,high,multi_person,0.45,2,0
18,9,3,web,multi_factor,high,one_to_one,0.98,2,0
18,9,4,0,0,0,0,0,1,0
18,10,1,web,simple,high,multi_person,0.01,2,2
18,10,2,web,multi_factor,medium,multi_person,0.23,2,0
18,10,3,mobile,simple,medium,one_to_one,0.45,2,0
18,10,4,0,0,0,0,0,1,0
18,11,1,web,simple,low,one_to_one,0.76,2,3
18,11,2,mobile,simple,high,multi_person,0.23,2,0
18,11,3,web,multi_factor,medium,one_to_one,0.98,2,0
18,11,4,0,0,0,0,0,1,0
18,12,1,web,two_factor,low,one_to_one,0.23,2,2
18,12,2,mobile,two_factor,medium,multi_person,0.76,2,0
18,12,3,mobile,two_factor,low,multi_person,0.01,2,0
18,12,4,0,0,0,0,0,1,0
18,13,1,web,simple,high,multi_person,0.23,2,2
18,13,2,mobile,multi_factor,high,multi_person,0.98,2,0
18,13,3,web,multi_factor,low,one_to_one,0.45,2,0
18,13,4,0,0,0,0,0,1,0
18,14,1,web,simple,high,multi_person,0.23,2,3
18,14,2,web,multi_factor,low,one_to_one,0.45,2,0
18,14,3,mobile,multi_factor,high,multi_person,0.98,2,0
18,14,4,0,0,0,0,0,1,0
19,1,1,web,two_factor,medium,multi_person,0.98,2,1
19,1,2,web,simple,high,one_to_one,0.45,2,0
19,1,3,mobile,multi_factor,low,multi_person,0.76,2,0
19,1,4,0,0,0,0,0,1,0
19,2,1,mobile,multi_factor,medium,one_to_one,0.76,2,1
19,2,2,mobile,two_factor,high,multi_person,0.23,2,0
19,2,3,web,multi_factor,low,one_to_one,0.45,2,0
19,2,4,0,0,0,0,0,1,0
19,3,1,web,simple,low,multi_person,0.23,2,2
19,3,2,mobile,simple,high,one_to_one,0.98,2,0
19,3,3,web,simple,medium,multi_person,0.01,2,0
19,3,4,0,0,0,0,0,1,0
19,4,1,web,two_factor,medium,multi_person,0.45,2,2
19,4,2,mobile,multi_factor,high,one_to_one,0.45,2,0
19,4,3,mobile,multi_factor,low,one_to_one,0.23,2,0
19,4,4,0,0,0,0,0,1,0
19,5,1,mobile,simple,low,multi_person,0.01,2,3
19,5,2,mobile,two_factor,medium,one_to_one,0.76,2,0
19,5,3,web,multi_factor,low,multi_person,0.98,2,0
19,5,4,0,0,0,0,0,1,0
19,6,1,web,two_factor,high,one_to_one,0.01,2,2
19,6,2,web,multi_factor,medium,one_to_one,0.98,2,0
19,6,3,mobile,simple,medium,multi_person,0.23,2,0
19,6,4,0,0,0,0,0,1,0
19,7,1,mobile,simple,medium,one_to_one,0.01,2,3
19,7,2,mobile,two_factor,low,one_to_one,0.45,2,0
19,7,3,web,multi_factor,high,multi_person,0.76,2,0
19,7,4,0,0,0,0,0,1,0
19,8,1,mobile,two_factor,high,one_to_one,0.98,2,3
19,8,2,web,simple,high,multi_person,0.45,2,0
19,8,3,mobile,multi_factor,low,multi_person,0.98,2,0
19,8,4,0,0,0,0,0,1,0
19,9,1,web,simple,high,one_to_one,0.01,2,2
19,9,2,mobile,multi_factor,medium,multi_person,0.76,2,0
19,9,3,web,two_factor,low,one_to_one,0.01,2,0
19,9,4,0,0,0,0,0,1,0
19,10,1,web,two_factor,medium,one_to_one,0.76,2,1
19,10,2,web,simple,low,multi_person,0.23,2,0
19,10,3,mobile,two_factor,high,multi_person,0.45,2,0
19,10,4,0,0,0,0,0,1,0
19,11,1,mobile,two_factor,low,multi_person,0.23,2,3
19,11,2,web,multi_factor,medium,multi_person,0.45,2,0
19,11,3,web,multi_factor,high,one_to_one,0.98,2,0
19,11,4,0,0,0,0,0,1,0
19,12,1,mobile,simple,high,one_to_one,0.76,2,2
19,12,2,web,simple,low,one_to_one,0.98,2,0
19,12,3,web,simple,medium,multi_person,0.01,2,0
19,12,4,0,0,0,0,0,1,0
19,13,1,web,multi_factor,low,one_to_one,0.45,2,2
19,13,2,mobile,multi_factor,high,multi_person,0.98,2,0
19,13,3,web,simple,high,multi_person,0.23,2,0
19,13,4,0,0,0,0,0,1,0
19,14,1,web,multi_factor,low,one_to_one,0.45,2,2
19,14,2,mobile,multi_factor,high,multi_person,0.98,2,0
19,14,3,web,simple,high,multi_person,0.23,2,0
19,14,4,0,0,0,0,0,1,0
20,1,1,mobile,multi_factor,low,one_to_one,0.01,2,3
20,1,2,web,two_factor,medium,one_to_one,0.23,2,0
20,1,3,mobile,multi_factor,low,multi_person,0.98,2,0
20,1,4,0,0,0,0,0,1,0
20,2,1,mobile,simple,high,multi_person,0.45,2,3
20,2,2,web,two_factor,low,one_to_one,0.23,2,0
20,2,3,mobile,multi_factor,medium,multi_person,0.76,2,0
20,2,4,0,0,0,0,0,1,0
20,3,1,mobile,multi_factor,high,multi_person,0.01,2,3
20,3,2,mobile,simple,low,one_to_one,0.23,2,0
20,3,3,web,two_factor,high,one_to_one,0.23,2,0
20,3,4,0,0,0,0,0,1,0
20,4,1,web,two_factor,high,multi_person,0.76,2,3
20,4,2,mobile,simple,medium,one_to_one,0.45,2,0
20,4,3,web,multi_factor,medium,multi_person,0.98,2,0
20,4,4,0,0,0,0,0,1,0
20,5,1,mobile,multi_factor,high,multi_person,0.45,2,3
20,5,2,web,two_factor,medium,one_to_one,0.45,2,0
20,5,3,web,simple,low,multi_person,0.98,2,0
20,5,4,0,0,0,0,0,1,0
20,6,1,mobile,multi_factor,high,one_to_one,0.23,2,3
20,6,2,mobile,simple,medium,multi_person,0.98,2,0
20,6,3,mobile,two_factor,low,one_to_one,0.76,2,0
20,6,4,0,0,0,0,0,1,0
20,7,1,web,multi_factor,high,multi_person,0.01,2,2
20,7,2,mobile,two_factor,low,multi_person,0.98,2,0
20,7,3,web,simple,low,one_to_one,0.01,2,0
20,7,4,0,0,0,0,0,1,0
20,8,1,web,simple,high,one_to_one,0.23,2,3
20,8,2,mobile,two_factor,medium,one_to_one,0.76,2,0
20,8,3,web,multi_factor,high,multi_person,0.23,2,0
20,8,4,0,0,0,0,0,1,0
20,9,1,web,multi_factor,low,multi_person,0.45,2,3
20,9,2,mobile,two_factor,medium,one_to_one,0.01,2,0
20,9,3,web,simple,medium,one_to_one,0.76,2,0
20,9,4,0,0,0,0,0,1,0
20,10,1,mobile,multi_factor,high,one_to_one,0.01,2,3
20,10,2,mobile,two_factor,low,multi_person,0.45,2,0
20,10,3,web,multi_factor,medium,one_to_one,0.45,2,0
20,10,4,0,0,0,0,0,1,0
20,11,1,web,multi_factor,high,one_to_one,0.98,2,1
20,11,2,mobile,two_factor,medium,multi_person,0.76,2,0
20,11,3,web,simple,low,multi_person,0.98,2,0
20,11,4,0,0,0,0,0,1,0
20,12,1,mobile,simple,medium,multi_person,0.23,2,3
20,12,2,web,multi_factor,low,one_to_one,0.01,2,0
20,12,3,mobile,two_factor,high,multi_person,0.76,2,0
20,12,4,0,0,0,0,0,1,0
20,13,1,web,simple,high,multi_person,0.23,2,2
20,13,2,mobile,multi_factor,high,multi_person,0.98,2,0
20,13,3,web,multi_factor,low,one_to_one,0.45,2,0
20,13,4,0,0,0,0,0,1,0
20,14,1,web,multi_factor,low,one_to_one,0.45,2,2
20,14,2,mobile,multi_factor,high,multi_person,0.98,2,0
20,14,3,web,simple,high,multi_person,0.23,2,0
20,14,4,0,0,0,0,0,1,0
21,1,1,web,two_factor,high,multi_person,0.76,2,1
21,1,2,web,multi_factor,medium,one_to_one,0.45,2,0
21,1,3,mobile,simple,low,one_to_one,0.01,2,0
21,1,4,0,0,0,0,0,1,0
21,2,1,web,two_factor,medium,multi_person,0.23,2,2
21,2,2,mobile,multi_factor,low,one_to_one,0.76,2,0
21,2,3,mobile,simple,high,multi_person,0.98,2,0
21,2,4,0,0,0,0,0,1,0
21,3,1,web,simple,medium,one_to_one,0.98,2,1
21,3,2,mobile,two_factor,low,multi_person,0.45,2,0
21,3,3,mobile,multi_factor,high,one_to_one,0.01,2,0
21,3,4,0,0,0,0,0,1,0
21,4,1,mobile,multi_factor,medium,multi_person,0.01,2,1
21,4,2,web,simple,high,one_to_one,0.45,2,0
21,4,3,web,simple,low,multi_person,0.23,2,0
21,4,4,0,0,0,0,0,1,0
21,5,1,web,two_factor,low,multi_person,0.23,2,2
21,5,2,mobile,simple,medium,multi_person,0.98,2,0
21,5,3,web,two_factor,high,one_to_one,0.76,2,0
21,5,4,0,0,0,0,0,1,0
21,6,1,web,two_factor,low,one_to_one,0.45,2,3
